Label,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,HJD_UTC,BJD_TDB,AIRMASS,ALT_OBJ,CCD-TEMP,EXPTIME,RAOBJ2K,DECOBJ2K,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_T6,rel_flux_C7,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_err_T6,rel_flux_err_C7,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,rel_flux_SNR_T6,rel_flux_SNR_C7,tot_C_cnts,tot_C_err,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Peak_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,Angle_T1,Roundness_T1,Variance_T1,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Peak_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,Angle_C2,Roundness_C2,Variance_C2,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Peak_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,Angle_C3,Roundness_C3,Variance_C3,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Peak_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,Angle_C4,Roundness_C4,Variance_C4,X(FITS)_C5,Y(FITS)_C5,RA_C5,DEC_C5,Source-Sky_C5,Source_Error_C5,Peak_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,Angle_C5,Roundness_C5,Variance_C5,X(FITS)_T6,Y(FITS)_T6,RA_T6,DEC_T6,Source-Sky_T6,Source_Error_T6,Peak_T6,Sky/Pixel_T6,FWHM_T6,Width_T6,Angle_T6,Roundness_T6,Variance_T6,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Peak_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,Angle_C7,Roundness_C7,Variance_C7
WASP-12b_00232_bdf.fits,0,56319.779295,2456319.779295,2456319.778716,2456319.784157,2456319.784921,1.251536,52.979212,-19.940000,100,6.509110,29.672297,20.917361,18,32,48,0.231136,0.313389,0.252046,0.357085,0.192646,0.166419,0.156641,0.000392,0.000539,0.000483,0.000591,0.000426,0.000362,0.000396,589.312575,581.157338,521.882874,604.050235,452.162643,459.920813,395.081051,4686575.943643,3595.874137,2397.826297,2077.829395,6.509099,29.672306,1083234.591410,1017.876020,1639.495773,4609.801758,1657.879487,3504,22.340213,19.562675,319.218257,0.998159,480750.080271,1873.773616,2192.930078,6.513395,29.660013,1118267.594061,1642.435991,4733.410645,1648.156626,22.665272,19.625743,321.734807,0.997870,495120.732087,2742.206777,1397.084411,6.506275,29.745045,943441.545531,1616.340553,4498.077148,1688.565552,20.849232,19.164539,318.623101,0.996687,414271.963744,3793.896537,2008.701519,6.497660,29.679288,1233162.645613,1699.138204,5972.683105,1729.165603,18.886346,18.439518,301.460645,0.997517,878778.722011,1812.486009,2300.807762,6.513897,29.648484,757014.169906,1553.265747,3732.651367,1646.370478,22.472766,19.595593,318.637184,0.998140,231588.268559,2863.436029,326.930047,6.505298,29.859543,779934.378578,1586.705625,4623.490234,1734.495032,17.196758,18.104642,327.676828,0.994145,394199.667138,2428.780757,1747.786157,6.508845,29.707581,634689.988533,1523.303295,3520.275146,1659.286213,22.010942,19.448218,320.665178,0.997481,172930.370510
WASP-12b_00233_bdf.fits,0,56319.780675,2456319.780675,2456319.780096,2456319.785537,2456319.786301,1.258006,52.588713,-19.980000,100,6.509110,29.672297,20.724545,18,32,48,0.231160,0.312143,0.252518,0.357149,0.192578,0.166624,0.157223,0.000391,0.000537,0.000481,0.000589,0.000425,0.000362,0.000397,591.325468,581.524761,524.654185,606.124146,453.008524,460.359184,395.945709,4694379.529752,3592.708195,2401.044011,2077.381655,6.509099,29.672312,1085152.690261,1017.876020,1636.443721,4603.353027,1652.085218,3354,22.117846,19.444092,319.054926,0.997968,484788.625323,1877.068705,2192.476061,6.513395,29.660020,1116736.021512,1640.881098,4678.729004,1643.023694,22.228588,19.534989,319.121304,0.998413,504677.421048,2745.505207,1396.743900,6.506275,29.745043,946426.404419,1611.394079,4555.115723,1680.660047,20.828149,19.124147,320.219793,0.997100,420125.100682,3797.138027,2008.289419,6.497660,29.679281,1235377.911540,1695.376833,5905.167969,1722.855688,18.605469,18.394079,299.691321,0.997279,885342.542777,1815.702455,2300.382218,6.513898,29.648488,758050.127659,1552.700665,3663.444580,1640.719941,22.306102,19.527599,322.253932,0.998328,234746.050053,2866.602196,326.540301,6.505298,29.859561,782198.523957,1590.155872,4575.384766,1729.120678,17.321882,18.024808,328.456298,0.993742,406722.917124,2432.084794,1747.402914,6.508844,29.707582,637789.064622,1527.510577,3479.766113,1651.850676,21.663778,19.358867,320.324149,0.997927,174455.405411
WASP-12b_00234_bdf.fits,0,56319.782054,2456319.782054,2456319.781475,2456319.786916,2456319.787680,1.264597,52.198462,-19.990000,100,6.509110,29.672297,20.426165,18,32,48,0.231055,0.312053,0.252685,0.356517,0.193148,0.166907,0.157074,0.000387,0.000532,0.000476,0.000583,0.000421,0.000357,0.000392,597.365086,586.521646,530.871857,611.225269,458.541396,467.334013,400.483936,4749244.875263,3598.280313,2398.138721,2079.043882,6.509099,29.672307,1097337.918465,1017.876020,1638.049684,4972.313477,1648.609236,3413,21.645731,19.198365,320.713743,0.998708,555610.037118,1874.142001,2194.169479,6.513395,29.660011,1129539.621628,1646.848028,4947.771484,1640.585757,22.137991,19.253250,318.274048,0.998990,577422.687764,2742.598372,1398.352120,6.506275,29.745041,957993.808100,1611.048869,4738.311523,1677.766607,20.339354,18.778060,318.368205,0.997552,485433.793274,3794.178711,2009.931264,6.497660,29.679280,1248185.507823,1700.614533,6305.835938,1718.997764,18.596311,18.028571,294.065072,0.997983,1013262.366664,1812.819237,2302.006356,6.513898,29.648487,768812.414945,1555.101615,3850.136963,1637.091035,22.209133,19.264746,320.385885,0.998809,264729.269798,2863.733738,328.138480,6.505299,29.859546,792681.994092,1586.293859,4819.862305,1725.635933,16.686632,17.674423,327.682337,0.993790,459880.663956,2429.167940,1749.004581,6.508845,29.707582,644713.522767,1526.303869,3704.007324,1650.065491,21.368000,19.094399,322.790761,0.998913,199026.078715
WASP-12b_00235_bdf.fits,0,56319.783433,2456319.783433,2456319.782854,2456319.788295,2456319.789059,1.271317,51.808210,-20.010000,100,6.509110,29.672297,20.030527,18,32,48,0.231094,0.312435,0.253337,0.357139,0.192154,0.167246,0.156703,0.000398,0.000546,0.000490,0.000599,0.000431,0.000368,0.000403,581.227348,571.954355,516.641770,595.812229,445.320910,453.951723,388.494308,4616056.108688,3592.631160,2399.932194,2078.554531,6.509098,29.672308,1066741.319594,1017.876020,1636.804924,4620.955566,1664.790359,3420,21.439697,19.435673,316.528684,0.994929,476980.638878,1875.897452,2193.637246,6.513394,29.660018,1098888.048703,1641.472449,4634.728027,1657.301215,21.635841,19.469974,317.358497,0.995725,497302.501648,2744.269292,1397.793644,6.506275,29.745045,933043.820252,1612.470573,4514.140137,1695.497212,20.076327,19.052110,320.577591,0.992781,418416.441305,3795.957491,2009.431066,6.497660,29.679280,1214741.018270,1696.304811,5895.979004,1737.046926,17.951624,18.394313,307.549229,0.994585,858688.210463,1814.490197,2301.526820,6.513898,29.648489,744027.069292,1550.367979,3705.205811,1654.436593,21.738767,19.506739,320.262285,0.995321,228662.006929,2865.459587,327.532355,6.505298,29.859547,772019.097922,1590.983828,4520.385254,1742.863933,16.536063,18.108430,327.255561,0.989200,393219.997806,2430.902470,1748.553441,6.508844,29.707577,625356.152171,1526.897056,3467.679199,1667.242186,20.835370,19.352373,318.753175,0.995052,170597.012977
WASP-12b_00236_bdf.fits,0,56319.784812,2456319.784812,2456319.784233,2456319.789674,2456319.790438,1.278167,51.417994,-20.030000,100,6.509110,29.672297,19.919533,18,32,48,0.230638,0.313849,0.252404,0.356079,0.193505,0.166682,0.155902,0.000426,0.000587,0.000526,0.000641,0.000467,0.000395,0.000435,541.268671,534.485281,479.786003,555.810245,414.406696,421.876241,358.139246,4442465.971641,3716.018144,2400.980152,2076.844310,6.509098,29.672302,1024599.594539,1017.876020,1687.825391,4874.449707,1856.243053,3343,21.252273,19.049009,307.047674,0.995417,502040.948197,1876.979544,2191.942192,6.513394,29.660011,1061206.246443,1692.344390,4903.785156,1848.013009,21.538947,19.131837,306.198289,0.996241,522422.992322,2745.362485,1396.051910,6.506275,29.745046,895315.120985,1667.206372,4809.275879,1886.331908,19.897039,18.653223,311.134133,0.995473,432498.223959,3797.008837,2007.637143,6.497660,29.679281,1166502.635693,1743.335959,6085.243164,1932.559008,18.057154,17.950556,294.653671,0.994031,897325.576839,1815.625130,2299.871846,6.513897,29.648477,720263.933554,1612.822421,3941.843994,1846.821261,21.568636,19.137494,306.906227,0.996650,241094.726120,2866.483364,325.780687,6.505298,29.859553,740479.168009,1642.283606,4889.128906,1930.136007,16.441047,17.593769,320.462398,0.992757,412592.578772,2431.945904,1746.718679,6.508844,29.707586,599178.034966,1588.951792,3786.419434,1859.874882,20.681635,18.865464,306.861061,0.995781,181727.993966
WASP-12b_00237_bdf.fits,0,56319.786191,2456319.786191,2456319.785613,2456319.791053,2456319.791817,1.285150,51.027821,-20.020000,100,6.509110,29.672297,20.057148,18,32,48,0.231565,0.311835,0.252078,0.357330,0.193302,0.166658,0.157025,0.000434,0.000594,0.000533,0.000651,0.000474,0.000402,0.000442,533.863687,524.861987,472.691011,548.799477,408.067102,414.255056,355.522146,4346385.379827,3687.801063,2396.665578,2078.404750,6.509098,29.672315,1006471.226739,1017.876020,1680.756611,4563.544434,1841.111184,3488,21.472622,19.350929,334.390396,0.999150,433446.963984,1872.624740,2193.469000,6.513395,29.660026,1033174.356253,1681.468745,4546.457520,1832.097505,21.888457,19.432974,336.326874,0.998821,441995.271396,2741.025509,1397.791458,6.506275,29.745045,875048.216197,1654.290616,4487.121582,1869.510309,20.143582,18.972378,327.757081,0.997965,369561.590942,3792.679786,2009.390641,6.497660,29.679273,1144226.761004,1729.941795,5811.950684,1910.717385,17.740378,18.342470,301.214684,0.999259,773730.604500,1811.298947,2301.375081,6.513898,29.648494,704068.826669,1601.429341,3688.211182,1829.701680,21.946660,19.421043,338.704365,0.998990,208227.505922,2862.145710,327.548510,6.505298,29.859566,724360.528400,1637.014584,4594.714355,1918.385416,16.210303,17.924167,337.873877,0.995512,353122.307607,2427.620262,1748.397308,6.508844,29.707588,589867.219703,1574.353058,3553.703369,1841.922648,20.998033,19.271245,343.913748,0.999137,154134.499550
WASP-12b_00238_bdf.fits,0,56319.787570,2456319.787570,2456319.786992,2456319.792432,2456319.793196,1.292268,50.637716,-20.020000,100,6.509110,29.672297,19.845361,18,32,48,0.231026,0.312321,0.252448,0.357265,0.192744,0.167700,0.156903,0.000424,0.000581,0.000521,0.000637,0.000462,0.000393,0.000432,545.418290,537.405693,484.549905,560.781237,417.099406,427.030558,363.217811,4390943.992713,3641.651740,2402.612988,2078.971931,6.509099,29.672307,1014423.437764,1017.876020,1658.738389,4632.958984,1768.798318,3387,21.087293,19.372489,320.594112,0.998001,437494.873216,1878.605068,2194.031428,6.513395,29.660021,1045007.471796,1660.278189,4669.303223,1761.533631,21.331707,19.419675,323.957751,0.998224,454818.451901,2747.042029,1398.192869,6.506275,29.745047,885054.056884,1631.160268,4435.270508,1798.941106,19.982843,19.061867,318.595226,0.997208,374140.505742,3798.838854,2009.798216,6.497660,29.679281,1155803.491074,1711.474045,5765.282715,1839.590826,17.563112,18.430697,298.756575,0.997560,778643.627816,1817.185396,2302.020686,6.513899,29.648481,709564.695883,1579.247257,3703.970459,1758.474096,21.518223,19.473406,321.393687,0.998432,209429.961213,2868.267458,327.888906,6.505298,29.859558,736360.743636,1612.609228,4531.841309,1841.669607,16.548540,18.084996,327.008654,0.994635,353463.222528,2433.631319,1748.884654,6.508844,29.707586,595514.277075,1556.038111,3462.326416,1770.754553,20.885810,19.334838,322.730413,0.998162,154869.810031
WASP-12b_00239_bdf.fits,0,56319.788950,2456319.788950,2456319.788371,2456319.793811,2456319.794575,1.299526,50.247605,-20.010000,100,6.509110,29.672297,19.706236,18,32,48,0.231048,0.311275,0.253314,0.357071,0.192642,0.167579,0.157215,0.000391,0.000537,0.000482,0.000590,0.000425,0.000362,0.000397,591.414184,580.192443,525.483326,605.472380,453.199981,463.217797,395.940369,4634134.517995,3548.356819,2402.454026,2078.987233,6.509099,29.672311,1070706.890181,1017.876020,1614.148478,4717.351074,1600.392457,3355,21.051379,19.422700,300.483815,0.999282,481090.449344,1878.454306,2194.085829,6.513395,29.660020,1100067.967170,1621.672133,4673.801758,1592.672410,21.408180,19.460861,303.877991,0.999185,498667.655210,2746.792622,1398.282729,6.506275,29.745043,936630.265183,1591.075918,4504.583984,1628.858131,19.631581,19.064617,303.870593,0.998571,415131.188378,3798.514439,2009.717529,6.497660,29.679289,1219328.021777,1675.800127,5987.216797,1668.281940,17.674901,18.462403,283.694272,0.996913,860173.493620,1817.047798,2302.020533,6.513898,29.648485,748531.957227,1532.269495,3740.348877,1588.649460,21.348690,19.453679,304.269635,0.998990,231854.151805,2867.957790,327.956227,6.505298,29.859557,776584.187225,1567.502327,4580.868652,1673.400317,16.125280,18.119961,317.268624,0.997876,390041.904893,2433.416177,1748.978111,6.508844,29.707582,629576.306637,1507.758986,3529.369873,1601.674415,20.703644,19.308183,298.446487,0.999038,173510.539638
WASP-12b_00240_bdf.fits,0,56319.790329,2456319.790329,2456319.789750,2456319.795190,2456319.795954,1.306925,49.857614,-20.010000,100,6.509110,29.672297,19.751410,18,32,48,0.231719,0.314019,0.251918,0.355698,0.193379,0.165768,0.156581,0.000378,0.000522,0.000465,0.000570,0.000411,0.000349,0.000383,612.336252,601.438845,541.341914,624.017071,470.003339,474.331391,409.149002,4825723.316079,3575.348070,2398.813642,2077.701991,6.509099,29.672306,1118214.043530,1017.876020,1627.398461,5143.510742,1608.484511,3445,20.988877,18.768997,327.375830,0.996099,656314.569724,1874.884974,2192.830965,6.513394,29.660013,1153231.673212,1637.201262,5141.266113,1599.441731,21.205139,18.847589,325.419150,0.996801,681338.129160,2743.168204,1396.946328,6.506275,29.745042,971060.455551,1602.979976,4926.822754,1638.158625,19.816033,18.363580,326.284209,0.993886,561950.506170,3794.840489,2008.482042,6.497660,29.679280,1266136.764516,1691.627253,6585.641602,1678.888976,17.736899,17.562304,308.716557,0.995573,1179357.422156,1813.435635,2300.674929,6.513898,29.648488,781975.718997,1542.418264,4003.709717,1598.161713,21.388759,18.869379,325.523752,0.996409,313003.418798,2864.329482,326.669961,6.505299,29.859546,799952.609494,1578.911351,4962.854980,1685.338596,16.419503,17.189532,328.687605,0.988434,538411.202421,2429.806484,1747.665180,6.508844,29.707579,653318.703802,1514.095169,3714.589600,1612.021057,20.704663,18.585096,326.152589,0.996224,236623.911207
WASP-12b_00241_bdf.fits,0,56319.791708,2456319.791708,2456319.791129,2456319.796569,2456319.797334,1.314467,49.467702,-19.990000,100,6.509110,29.672297,19.334048,18,32,48,0.231303,0.312906,0.252786,0.355804,0.193077,0.166609,0.156910,0.000382,0.000525,0.000470,0.000574,0.000415,0.000353,0.000386,605.572936,595.673955,538.105088,619.962923,465.235919,472.262818,406.321395,4776622.358432,3566.977766,2400.267640,2080.133987,6.509099,29.672299,1104845.629322,1017.876020,1627.254260,5197.999512,1607.565375,3432,20.713840,18.832894,328.743720,0.999457,628572.658766,1876.254578,2195.172840,6.513395,29.660017,1138415.158672,1633.378463,5141.039062,1597.046809,20.919216,18.905585,325.229320,0.999736,648885.378171,2744.684912,1399.326657,6.506274,29.745039,963822.365328,1599.580490,5005.922852,1635.727306,19.250466,18.443313,322.726850,0.999349,545708.173036,3796.267759,2010.910677,6.497660,29.679271,1253531.509631,1684.233342,6668.067871,1677.467304,17.546219,17.723853,287.340863,0.998523,1118113.118431,1814.919260,2303.097990,6.513898,29.648484,773007.764069,1541.082737,4008.552002,1595.412864,20.909251,18.890283,327.425451,0.999552,301643.757275,2865.807898,329.129596,6.505298,29.859535,795829.298643,1576.869358,5164.569824,1681.296826,15.766116,17.302163,334.834401,0.995617,517929.021209,2431.264788,1750.015417,6.508844,29.707580,647845.560733,1511.677704,3784.478516,1607.791897,20.233228,18.740339,329.216014,0.999525,224132.678941
WASP-12b_00242_bdf.fits,0,56319.793087,2456319.793087,2456319.792509,2456319.797948,2456319.798713,1.322156,49.077892,-19.990000,100,6.509110,29.672297,19.421093,18,32,48,0.232121,0.312705,0.253633,0.354529,0.192892,0.167087,0.157448,0.000378,0.000519,0.000465,0.000565,0.000410,0.000348,0.000381,614.884193,602.941620,545.675758,626.939817,470.988437,479.685934,413.198539,4853012.989040,3578.030463,2400.647273,2078.991849,6.509099,29.672301,1126485.087212,1017.876020,1632.953796,5095.007324,1605.549141,3469,20.552065,18.526520,315.434532,0.999200,692555.671926,1876.654436,2194.093671,6.513395,29.660012,1156056.348876,1639.258709,5126.359375,1596.583846,21.115808,18.600035,311.677573,0.999151,713767.235638,2745.052442,1398.134291,6.506275,29.745045,981853.765934,1606.241366,4888.067383,1637.453874,19.462459,18.124691,318.414310,0.997976,598713.544539,3796.736793,2009.735047,6.497660,29.679284,1270207.745238,1689.529533,6598.076660,1678.121271,17.412390,17.348645,288.001260,0.997989,1244364.027677,1815.255191,2301.940540,6.513898,29.648488,784737.820149,1545.507218,3998.485107,1595.719169,20.987915,18.619920,314.569901,0.999052,328350.506501,2866.195154,327.857228,6.505299,29.859543,810874.082221,1581.179710,5095.873535,1680.872031,16.080550,16.987529,329.819093,0.995215,568398.921400,2431.647075,1748.808613,6.508844,29.707588,660157.308842,1513.941529,3739.491211,1609.036486,20.336461,18.457533,315.435381,0.999073,245919.549969
WASP-12b_00243_bdf.fits,0,56319.794466,2456319.794466,2456319.793888,2456319.799328,2456319.800092,1.329996,48.688178,-19.990000,100,6.509110,29.672297,20.137558,18,32,48,0.231264,0.313434,0.252771,0.355322,0.193337,0.167198,0.156619,0.000387,0.000531,0.000476,0.000581,0.000419,0.000357,0.000391,597.774861,589.829578,531.187918,611.727623,461.455596,467.771431,400.771152,4724066.445709,3569.114712,2397.911710,2079.059070,6.509099,29.672299,1092504.735796,1017.876020,1630.612071,4647.982910,1616.127327,3418,21.562795,19.244809,348.104356,0.999011,525128.072156,1873.898789,2194.066455,6.513395,29.660018,1127337.048985,1631.940419,4704.699219,1606.521920,21.806713,19.298197,349.358046,0.998636,547791.715307,2742.251356,1398.274972,6.506275,29.745038,953173.905447,1603.200544,4592.855957,1645.997148,19.998701,18.809129,346.835824,0.997582,461889.871139,3793.863348,2009.818312,6.497660,29.679277,1238499.283556,1688.365276,5917.166992,1687.901732,18.153574,18.177619,327.931665,0.999732,941493.474078,1812.507742,2301.939134,6.513898,29.648491,765364.804252,1537.233185,3685.282227,1604.618441,21.837857,19.242969,349.881223,0.998446,255870.354006,2863.232618,327.875660,6.505299,29.859558,789855.284619,1579.585385,4681.057129,1689.919287,16.519575,17.775198,345.647562,0.991517,440168.446616,2428.848085,1748.964401,6.508845,29.707578,639691.403468,1513.748706,3513.623779,1618.327066,21.083690,19.110056,345.378733,0.998589,189385.584783
WASP-12b_00244_bdf.fits,0,56319.795845,2456319.795845,2456319.795267,2456319.800707,2456319.801471,1.337988,48.298587,-20.000000,100,6.509110,29.672297,19.486832,18,32,48,0.231524,0.311979,0.252816,0.355708,0.193326,0.166393,0.157441,0.000386,0.000530,0.000475,0.000580,0.000421,0.000356,0.000391,599.642056,588.466926,531.847253,613.658157,459.559451,467.563175,402.301443,4747421.734146,3585.910310,2400.128513,2078.070967,6.509099,29.672313,1099140.002813,1017.876020,1634.195659,4907.605469,1631.683358,3398,20.796821,18.775658,318.682292,0.998548,621833.167097,1876.083027,2193.196342,6.513395,29.660021,1128903.409091,1640.272748,4951.982910,1625.376510,21.055896,18.821310,312.265583,0.998594,642754.087950,2744.549755,1397.375713,6.506274,29.745046,958020.727502,1608.808067,4737.502441,1660.415254,19.461279,18.409551,314.995069,0.997498,533778.711242,3796.161982,2008.894889,6.497660,29.679283,1245618.145619,1689.482185,6373.651855,1700.317866,17.333343,17.637483,293.516156,0.997817,1123236.520137,1814.752843,2301.099885,6.513898,29.648490,769111.888178,1552.539473,3903.349609,1621.359120,21.092267,18.858491,316.341507,0.998505,295277.795077,2865.561516,327.124496,6.505299,29.859556,789939.245813,1580.610709,4868.340332,1705.064425,16.089010,17.302503,329.051718,0.994699,501554.235772,2431.080698,1748.061594,6.508844,29.707584,645767.563755,1521.599750,3636.628662,1633.981676,20.579208,18.709537,317.131528,0.998240,220603.982180
WASP-12b_00245_bdf.fits,0,56319.797225,2456319.797225,2456319.796646,2456319.802086,2456319.802850,1.346136,47.909112,-20.020000,100,6.509110,29.672297,20.223665,18,32,48,0.231250,0.312960,0.252705,0.356761,0.193123,0.167239,0.156198,0.000395,0.000544,0.000489,0.000597,0.000431,0.000366,0.000400,584.876295,575.071477,517.016992,597.981341,447.681092,457.203929,390.163152,4621668.520862,3583.139427,2399.883549,2077.360326,6.509099,29.672312,1068761.768650,1017.876020,1628.665925,4613.458008,1646.504858,3492,21.539180,19.361271,310.402100,0.997993,486524.524495,1875.924142,2192.461285,6.513394,29.660022,1101631.685103,1635.269930,4640.796387,1638.259332,21.901957,19.436615,308.588399,0.998056,504796.517564,2744.259456,1396.696419,6.506275,29.745041,932317.147785,1611.756206,4428.077637,1675.860515,20.282757,19.036467,313.558789,0.996632,421596.412675,3795.916475,2008.279247,6.497660,29.679279,1215271.273788,1691.187592,5764.500977,1716.983297,17.799352,18.395275,293.717024,0.996619,865131.757902,1814.483250,2300.385602,6.513898,29.648489,748080.090389,1550.179732,3655.916504,1636.687702,21.893286,19.455732,310.512511,0.998254,233592.848175,2865.419873,326.444135,6.505298,29.859546,772924.366130,1580.777035,4508.958496,1721.511023,16.926151,18.015544,322.408935,0.995325,398051.479162,2430.913617,1747.399041,6.508844,29.707578,624368.323797,1517.843755,3427.086914,1650.016931,21.222972,19.250533,308.448232,0.997636,174801.466876
WASP-12b_00246_bdf.fits,0,56319.798604,2456319.798604,2456319.798025,2456319.803465,2456319.804229,1.354444,47.519784,-20.020000,100,6.509110,29.672297,20.687899,18,32,48,0.230984,0.313006,0.252817,0.356644,0.192145,0.167646,0.157072,0.000394,0.000541,0.000485,0.000593,0.000428,0.000363,0.000400,585.758368,578.641129,521.507724,601.461391,449.061001,461.252224,392.610939,4656929.332214,3588.936091,2400.660137,2078.560278,6.509099,29.672308,1075676.905187,1017.876020,1638.622492,4549.998535,1651.693742,3342,22.061601,19.389601,315.938090,0.999053,490657.475873,1876.711043,2193.656922,6.513394,29.660019,1110158.943365,1637.583720,4529.530273,1643.139578,22.392373,19.479275,312.113906,0.999044,508736.243968,2745.033916,1397.873224,6.506274,29.745038,939763.855854,1609.188558,4481.780762,1681.023277,20.601914,18.986066,313.734259,0.997930,428460.604628,3796.627177,2009.421935,6.497660,29.679274,1224246.396982,1694.035567,5778.929199,1720.764514,18.590839,18.282739,288.529572,0.997672,899829.446204,1815.306638,2301.580799,6.513898,29.648486,750584.020385,1551.476447,3625.115479,1642.889829,22.490983,19.456826,315.881511,0.999316,233390.790645,2866.066780,327.480973,6.505298,29.859551,780716.287834,1582.053110,4495.147949,1722.874987,16.947115,17.931724,327.454571,0.996364,408402.516209,2431.649077,1748.484872,6.508844,29.707586,632176.115629,1527.238797,3504.375732,1653.861456,21.730470,19.310610,320.699536,0.999083,174598.111219
